isDGA,domain,length,digits,entropy,vowel-cons,firstDigitIndex
1,ajjpeymqkxssjoc,15,0,3.456564762130954,0.25,0
1,15luj5sxy9z5j3elh5uftba90,25,9,4.003856189774723,0.3333333333333333,1
1,kexngyjudoptjv,14,0,3.6644977792004623,0.2727272727272727,0
1,mnlyklnpmoaoe,13,0,3.085055102756477,0.4444444444444444,0
1,13kwgxh1k5wdpi1pm7zv715p3nau,28,10,3.994680368408908,0.2,1
1,djjyqgbcusqutc,14,0,3.2359263506290326,0.16666666666666666,0
1,ixdeythowshsj,13,0,3.392747410448785,0.3,0
1,cihutkvkgmdyntgrkkvkfup,23,0,3.670968891951065,0.15,0
1,dreamcolor,10,0,2.9219280948873623,0.6666666666666666,0
1,triedeasy,9,0,2.94770277922009,0.8,0
1,jxvqpcvphikofrbalw,18,0,3.94770277922009,0.2,0
1,yqfxjerlehoe,12,0,3.188721875540867,0.5,0
1,lookgreen,9,0,2.725480556997868,0.8,0
1,10eilodq5r9wu1h2mnid186luf8,27,10,4.208410187268527,0.5454545454545454,1
1,axjmhkjadjr,11,0,2.845350936622437,0.2222222222222222,0
1,cyctfueygubiypxwmjnibcq,23,0,3.849223912390625,0.2777777777777778,0
1,bsyhkkhgtewqw,13,0,3.238901256602631,0.08333333333333333,0
1,sundaynovember,14,0,3.521640636343319,0.5555555555555556,0
1,vaewhakifdpc,12,0,3.418295834054489,0.5,0
1,nrmvcxbfqvfojlo,15,0,3.506890595608519,0.15384615384615385,0
1,musicelse,9,0,2.725480556997868,0.8,0
1,1gy1xqkuhqzj8p19y312s8mhx,25,9,3.9238561897747233,0.06666666666666667,1
1,rockguess,9,0,2.9477027792200903,0.5,0
1,xafdoovwrwutc,13,0,3.3927474104487847,0.4444444444444444,0
1,nfvehpbgujpxb,13,0,3.3927474104487847,0.18181818181818182,0
1,visithigh,9,0,2.4193819456463714,0.5,0
1,dpoyyjvgwqpvo,13,0,3.0850551027564768,0.18181818181818182,0
1,hwfpiibgkinptuy,15,0,3.456564762130953,0.36363636363636365,0
1,qnjsbymejpkku,13,0,3.3927474104487847,0.18181818181818182,0
1,phpghxskgettphihxkkvci,22,0,3.299896391167891,0.15789473684210525,0
1,rutgiarrwalcm,13,0,3.180832987205441,0.4444444444444444,0
1,kbqwdecxxsut,12,0,3.4182958340544896,0.2,0
1,ftxjprwxslrkl,13,0,3.238901256602631,0.0,0
1,llcuslxdls9jv2hxzi160gin3,25,6,4.083856189774723,0.1875,11
1,petwimamfpvsmfaaa,17,0,3.1018812234760182,0.5454545454545454,0
1,geemcypvbzpcmdyrgpqozxhy,24,0,3.772055208874201,0.14285714285714285,0
1,fadcprmegbqil,13,0,3.7004397181410926,0.3,0
1,qkmjnvkzjvtjzgitskxkjnfeb,25,0,3.683856189774723,0.08695652173913043,0
1,sightgift,9,0,2.5032583347756456,0.2857142857142857,0
1,ykfnyenpkpmusc,14,0,3.2359263506290334,0.16666666666666666,0
1,mehhtxrdmflij,13,0,3.3927474104487847,0.18181818181818182,0
1,5jyah6n6971zsmak31d2jt4m,24,10,4.16829583405449,0.16666666666666666,1
1,womfgizpmbtajvfefausdvwlhqhq,28,0,4.208966082694623,0.2727272727272727,0
1,uqdruplruuohb,13,0,2.9312089489103235,0.625,0
1,74tn5tz7dbqb1xonwhxxi1hs0,25,7,3.973660689688185,0.125,1
1,dcuuiglvv,9,0,2.725480556997868,0.5,0
1,ev3z6ay8illj114ebd11oedm7r,26,9,4.056020968057881,0.5454545454545454,3
1,fnhohxlhkybnagbijcto,20,0,3.7841837197791888,0.25,0
1,qxds8u1pex7841ifsza7xoceef,26,7,3.9500637564362093,0.5833333333333334,5
1,gxpcyhgmengai,13,0,3.334679141051595,0.3,0
1,bceidnalgels,12,0,3.2516291673878226,0.5,0
1,mutzba1k13vr0mw9073owlem2,25,9,4.133660689688185,0.3333333333333333,7
1,i5ep531lfuanc1ytynl1mmkio4,26,7,4.056020968057881,0.46153846153846156,2
1,ujovjxtlvshmc,13,0,3.3927474104487847,0.18181818181818182,0
1,71af3f42ab8f85a67ee1b2cfaeafd912,32,15,3.641126767019874,0.8888888888888888,1
1,mooevweurgwsfto,15,0,3.32323142879762,0.6666666666666666,0
1,wmnlmnmyorspuwg,15,0,3.32323142879762,0.15384615384615385,0
1,1goalbzgjn37dmxctnfvib5w2,25,5,4.403856189774722,0.17647058823529413,1
1,xsfauihmebeif,13,0,3.238901256602631,0.8571428571428571,0
1,okshiegjianzi6fo1rsmwnkq,24,2,4.053508854797679,0.4666666666666667,14
1,aqbudetjhwsrkhculsovkha,23,0,3.9690016298759936,0.35294117647058826,0
1,gqrfyleealpoiff,15,0,3.3232314287976203,0.5,0
1,uqetaqihylyri,13,0,3.238901256602631,0.625,0
1,p35dbg3ne4u27gqnxk1ach2yj,25,8,4.323856189774723,0.21428571428571427,2
1,dpxrwvumbqdn,12,0,3.418295834054489,0.09090909090909091,0
1,klnrvjjglpvgo,13,0,3.085055102756477,0.08333333333333333,0
1,u9iswiifp54bd1vpp0lnexx9,24,6,4.022055208874201,0.38461538461538464,2
1,jgfvhlgrausleh,14,0,3.3787834934861767,0.2727272727272727,0
1,1ljl1efyn49mwz3ccyv1o1dibz,26,7,4.085055102756476,0.1875,1
1,5jvc23ry2zp31yesh86tzico1,25,9,4.163856189774723,0.23076923076923078,1
1,hhmrciktwpeoew,14,0,3.378783493486176,0.4,0
1,1dlamnb1jbo10r4yeud6ylrmuv,26,6,3.979097891134804,0.3333333333333333,1
1,5mvpg51kwg7q31enbhv215n33z4,27,12,4.004344446367528,0.07142857142857142,1
1,tlgngurtirqx,12,0,3.084962500721156,0.2,0
1,nolybyhligaardwwqbmp,20,0,3.821928094887362,0.25,0
1,btutgkppsairq,13,0,3.3927474104487847,0.3,0
1,doumcvadlqdb,12,0,3.188721875540867,0.3333333333333333,0
1,dgehiucmzvkdyaehdcwcdsw,23,0,3.708132064658602,0.2777777777777778,0
1,gaddwiyspjiiyq,14,0,3.182005814760214,0.4,0
1,cs1i883dzg9j6yfy6t1mdzsj1,25,9,3.893660689688185,0.06666666666666667,3
1,uponiron,8,0,2.5,1.0,0
1,guwhydrulpgrbe,14,0,3.378783493486176,0.2727272727272727,0
1,129gtepj34erhuqy8cr1qdk554,26,10,4.238901256602629,0.23076923076923078,1
1,fcxeubngdxkg,12,0,3.2516291673878226,0.2,0
1,riohsdowhyhp,12,0,3.0220552088742,0.3333333333333333,0
1,lkrhrwjawgcwnqt,15,0,3.4565647621309536,0.07142857142857142,0
1,lgfgyqhwkttxol,14,0,3.378783493486176,0.07692307692307693,0
1,opmsxbliqxask,13,0,3.3927474104487847,0.3,0
1,epjubhrxjqschfwjrrr,19,0,3.4713544870139277,0.11764705882352941,0
1,abwvsuxaksophu,14,0,3.3787834934861767,0.5555555555555556,0
1,souoxguglfijgmyjngiuoijtcxbeeq,30,0,3.872905595320056,0.5789473684210527,0
1,edidlkdgonqxh,13,0,3.334679141051595,0.3,0
1,wdtmgrmgnjlokf,14,0,3.521640636343319,0.07692307692307693,0
1,eifnkusc,8,0,3.0,0.6,0
1,1l21w8u1we86um1kprq56vfo41o,27,12,3.9545304475546996,0.5,1
1,udokeveglhffdtt,15,0,3.3735572622751855,0.36363636363636365,0
1,wwdogvftityyjcu,15,0,3.506890595608519,0.25,0
1,bniwmlhwxngu,12,0,3.2516291673878226,0.2,0
1,suitnurntwwu,12,0,2.688721875540867,0.5,0
1,ljghuky,7,0,2.807354922057604,0.16666666666666666,0
1,mpwesvpdtteknb,14,0,3.378783493486176,0.16666666666666666,0
1,unfywjeormrbmox,15,0,3.5068905956085192,0.36363636363636365,0
1,2t8gzn1dvsvtsxsy6b1l3r6xg,25,7,3.973660689688185,0.0,1
1,fkwvlf1bsjxpa1neyscu15z8i8f,27,6,4.254525464966177,0.23529411764705882,7
1,dasmafkgimtipot,15,0,3.3735572622751855,0.5,0
1,owhk9e1xiftb611a933s1fsnb8t,27,10,4.014146761422729,0.3076923076923077,5
1,bbypsmbuvpyckr,14,0,3.182005814760214,0.07692307692307693,0
1,ubifnwlprjpa,12,0,3.4182958340544896,0.3333333333333333,0
1,ekslaiocgvnwl,13,0,3.5465935642949384,0.4444444444444444,0
1,wgilljojytpvnftspixxzleil,25,0,3.813660689688185,0.25,0
1,jy4m6w1cd4enxlby5g7asnkuf,25,6,4.403856189774723,0.1875,3
1,almdne1h85wth1to2gmaa397mg,26,8,4.026986833359286,0.38461538461538464,7
1,eqfmnsxmujog,12,0,3.418295834054489,0.3333333333333333,0
1,drotwoylf,9,0,2.94770277922009,0.2857142857142857,0
1,sbpyqqfnlqeieci,15,0,3.323231428797621,0.36363636363636365,0
1,cfrxowcdymuf,12,0,3.2516291673878226,0.2,0
1,qxdpveaudlmi,12,0,3.418295834054489,0.5,0
1,uyjpqrlvpojsi,13,0,3.3927474104487847,0.3,0
1,i3wukceooawp1mlutz11e7qbm0,26,6,4.132944044980958,0.6666666666666666,2
1,tsxcerjrnivf5uihegn6jzw,23,2,4.088779347361362,0.3125,13
1,kggnouootkqsroa,15,0,3.106890595608518,0.6666666666666666,0
1,yfyutv1vg72hc31u70x1kmk21e,26,10,3.931208948910322,0.23076923076923078,7
1,gr9qlfy8m85z1m2n55112ctcma,26,11,3.9210296217376146,0.07142857142857142,3
1,bnehwctfgeoaha,14,0,3.378783493486176,0.5555555555555556,0
1,1vxhrnj13j9jd0ak1psb6xcs11,26,9,3.917188642118003,0.0625,1
1,ethruwdexnls,12,0,3.418295834054489,0.3333333333333333,0
1,rlok6w17di79z1qdy83e71c0ra,26,11,4.18083298720544,0.36363636363636365,5
1,yo7o3t9fw2401al585i2ptdrr,25,11,4.243856189774723,0.4,3
1,iaiggepwklst,12,0,3.2516291673878226,0.5,0
1,yohytofuhkfg,12,0,2.9182958340544896,0.3333333333333333,0
1,popdnsfcqoau,12,0,3.2516291673878226,0.5,0
1,kbmvepysviqemj,14,0,3.3787834934861767,0.2727272727272727,0
1,hkp1381f7wqog1j9azrm15yi2o0,27,11,4.3845171317931,0.3333333333333333,4
1,12bkuoslurwdylhhk9f1may94z,26,6,4.161978179679553,0.25,1
1,spendserve,10,0,2.6464393446710153,0.42857142857142855,0
1,a2g5q9saguym1dpr5dlmkv3xb,25,6,4.243856189774723,0.1875,2
1,knaucmytvwhakth,15,0,3.3735572622751855,0.25,0
1,obtvwvsmvucj,12,0,3.188721875540867,0.2,0
1,pnlrgcqpnxsdtwogvkbajrtc,24,0,4.084962500721157,0.09090909090909091,0
1,1chob2liqu89d1sur5mdmqy6e5,26,8,4.23890125660263,0.38461538461538464,1
1,4y2nre346cnz1ajnq4g1o6ejsn,26,9,3.9021748142117274,0.3076923076923077,1
1,cloudcross,10,0,2.7219280948873625,0.42857142857142855,0
1,13lvzq01lcrl841d3ibj2z9lng,26,10,4.05602096805788,0.06666666666666667,1
1,1407eqyidi4xfnkhymdcz37kw,25,7,4.163856189774723,0.2,1
1,f8wcpo154522zjl7xkv1ucwyca,26,9,4.2098671219040344,0.21428571428571427,2
1,rrigvggvgfrfpu,14,0,2.610577243331642,0.16666666666666666,0
1,hunqkybrpuhcru,14,0,3.182005814760214,0.2727272727272727,0
1,sfmnvoddeprlr,13,0,3.392747410448785,0.18181818181818182,0
1,mzkvgyorugeplrdqiftscucaq,25,0,4.243856189774723,0.3157894736842105,0
1,mnr1ol1jlc2qe1iksfm016s2w6l,27,9,3.986187965046304,0.2,4
1,ceoggegeqtib,12,0,2.792481250360578,0.7142857142857143,0
1,uponlate,8,0,3.0,1.0,0
1,kbssqduobqrxlnsfipcm,20,0,3.884183719779189,0.17647058823529413,0
1,nfwijlhfuugp,12,0,3.2516291673878226,0.3333333333333333,0
1,t74dthmqwqme183wx1y3qy8nr,25,8,3.8936606896881854,0.0625,2
1,bitcgxeqhuyd,12,0,3.584962500721156,0.3333333333333333,0
1,tatskkkyelut,12,0,2.792481250360578,0.3333333333333333,0
1,vlcetdyqsvxpxis,15,0,3.5068905956085192,0.15384615384615385,0
1,braqcw1ybrqxm10bwet7jqfzgn,26,4,4.103909910282363,0.1,7
1,korqb7dmmffz2hz7eddaktc5,24,4,3.9701755214643453,0.17647058823529413,6
1,ba671d1be631a3dcf761bed552cfef3b,32,15,3.507048827786958,0.4166666666666667,3
1,vlgwbroqcmyrvbd,15,0,3.506890595608518,0.07142857142857142,0
1,spokeseven,10,0,2.6464393446710153,0.6666666666666666,0
1,bqmeifvaxcclfpv,15,0,3.5068905956085183,0.25,0
1,10pyqnbm0bykj1d9qhmh1mri4nt,27,7,3.95822916866988,0.05263157894736842,1
1,1kz1d4wge89fh1lblb9j12tkbov,27,9,4.060262039120378,0.125,1
1,tahvrsqkybvmrnym,16,0,3.5,0.06666666666666667,0
1,joinhope,8,0,2.75,1.0,0
1,lvjstjnesjaj,12,0,2.751629167387823,0.2,0
1,ehfgkyteyenjaun,15,0,3.323231428797621,0.5,0
1,pickeasy,8,0,3.0,0.6,0
1,watchcolor,10,0,2.9219280948873623,0.42857142857142855,0
1,djlphjmxiemem,13,0,3.0269868333592873,0.3,0
1,yardtuesday,11,0,2.9139770731827523,0.5714285714285714,0
1,cfjayocetfdqj,13,0,3.238901256602631,0.3,0
1,eotdtjradaeqndt,15,0,3.0062389286533895,0.5,0
1,ijjvbaozthkvxcmrpzswlvcwbi,26,0,4.056020968057881,0.18181818181818182,0
1,nwabjvuluxdkvtiihs,18,0,3.8365916681089787,0.38461538461538464,0
1,wrongmoon,9,0,2.4193819456463714,0.5,0
1,dreameasy,9,0,2.725480556997868,0.8,0
1,mcbksstivjvn,12,0,3.2516291673878226,0.09090909090909091,0
1,jgiudlpkpsjis,13,0,3.085055102756477,0.3,0
1,lhynqmlvnidph,13,0,3.238901256602631,0.08333333333333333,0
1,rjmnaapvjwjmk,13,0,3.0269868333592873,0.18181818181818182,0
1,u55k4c1pvazr6ztcl2kc5a3,23,8,3.849223912390625,0.25,2
1,kcqulthgydahal,14,0,3.378783493486176,0.2727272727272727,0
1,uksffnnhuqwqrs,14,0,3.09306920777189,0.16666666666666666,0
1,xobabanfojtshtsorusfueadzpt,27,0,3.8282375018429557,0.5,0
1,vtrlvmjefwvk,12,0,3.188721875540867,0.09090909090909091,0
1,rwwgusaiuskwgcmdyovyhhuxypxg,28,0,3.91379956460568,0.2727272727272727,0
1,wtiwvaumnujcvp,14,0,3.3787834934861767,0.4,0
1,uyy729lzzchgzwa94tdl0do8,24,7,4.053508854797679,0.21428571428571427,4
1,1p6u6ravxkhj49hknzt16oev7a,26,8,4.132944044980958,0.38461538461538464,1
1,xqpwsgyxvkxcifjbdiuglf,22,0,3.970573095811684,0.15789473684210525,0
1,ardseqpl3k9g8rybcc7wkvpl,24,4,4.16829583405449,0.1111111111111111,9
1,ljzxhpnjaixwxsmreucaydmdq,25,0,4.133660689688185,0.25,0
1,oxwssnltsews,12,0,2.7516291673878226,0.2,0
1,fefbtnrduyun,12,0,3.084962500721156,0.3333333333333333,0
1,puscrfdgtpdgxb,14,0,3.378783493486176,0.07692307692307693,0
1,nsxnxpwcoweea,13,0,3.085055102756477,0.4444444444444444,0
1,ddxgptoknppflnvpzdzhh,21,0,3.4992275417233567,0.05,0
1,wsimxkexvpnyyj,14,0,3.521640636343319,0.16666666666666666,0
1,mojssutqr,9,0,2.94770277922009,0.2857142857142857,0
1,bypoaujftbbpqv,14,0,3.3248629576173574,0.2727272727272727,0
1,18i4ido1xwozbu197aa5d1byk2yh,28,10,4.09306920777189,0.6363636363636364,1
1,bfswahsfckpplv,14,0,3.378783493486176,0.07692307692307693,0
1,jbqvecssinyqg,13,0,3.3927474104487847,0.18181818181818182,0
1,xxyyfuqjdryb,12,0,3.0220552088742,0.09090909090909091,0
1,udaaryqcixgrnr,14,0,3.3248629576173574,0.4,0
1,ilrcwgixxdjm,12,0,3.2516291673878226,0.2,0
1,cbmmbttxbiiwm,13,0,2.6612262562697895,0.18181818181818182,0
1,hwqpvuhcyxsaxh,14,0,3.3248629576173574,0.16666666666666666,0
1,kslcmwaftqitowg,15,0,3.6402239289418516,0.25,0
1,rypjrwgwgamdmytrshehwkpscmf,27,0,3.8561962982193805,0.08,0
1,khnnmywalt,10,0,3.121928094887362,0.1111111111111111,0
1,fgauqkoiaipwblb,15,0,3.506890595608519,0.6666666666666666,0
1,agbdoxkvdptxvfhh,16,0,3.5,0.14285714285714285,0
1,ljwdagnite,10,0,3.321928094887362,0.42857142857142855,0
1,smkqojscfvsvn,13,0,3.180832987205441,0.08333333333333333,0
1,14v0ick14azted1nbjpl91fy95it,28,10,4.2359263506290326,0.2857142857142857,1
1,a4i9x78az72h1cdsyvk1pah6d4,26,10,4.132944044980958,0.3333333333333333,2
1,utq4p01jn6yc7bx5vv1ic38w7,25,10,4.323856189774723,0.15384615384615385,4
1,qosdwxvwwsiu,12,0,3.0220552088742,0.3333333333333333,0
1,oywjwmkuygwh,12,0,3.0220552088742,0.2,0
1,watchbegan,10,0,3.121928094887362,0.42857142857142855,0
1,noiqkuxekrwjk,13,0,3.334679141051595,0.4444444444444444,0
1,ipxujgkiuaaulsmva,17,0,3.41041725276052,0.8888888888888888,0
1,hwrngufpinhx,12,0,3.2516291673878226,0.2,0
1,1ijmqujqtdgkz1azlv5o1ackbh1,27,5,4.088220835496803,0.29411764705882354,1
1,muhphwqxggpi,12,0,3.084962500721156,0.2,0
1,1iolsid1ikkv4x17b4vwhui5sqs,27,7,3.8841550945958057,0.42857142857142855,1
1,pnxpvjpxxjuwlsr,15,0,3.1395722619867223,0.07142857142857142,0
1,raksuonaupnvg,13,0,3.238901256602631,0.625,0
1,dxruthbg,8,0,3.0,0.14285714285714285,0
1,puxjytvctyeow,13,0,3.3927474104487847,0.3,0
1,wcarqhmohcvokb,14,0,3.378783493486176,0.2727272727272727,0
1,sundayboat,10,0,3.121928094887362,0.6666666666666666,0
1,nfbwausdghhuh,13,0,3.1808329872054406,0.3,0
1,ljqtgakmcvjso,13,0,3.5465935642949384,0.18181818181818182,0
1,lssagjfmlinnwh,14,0,3.378783493486176,0.16666666666666666,0
1,spokefruit,10,0,3.321928094887362,0.6666666666666666,0
1,1dkly1b6ydhj21nv5c9l115zflc,27,10,3.8524975771042005,0.0,1
1,triedfebruary,13,0,3.180832987205441,0.625,0
1,oidescdmpfar,12,0,3.418295834054489,0.5,0
1,vkvgvcozucbmscpffacqtgxgasof,28,0,3.7979026896829464,0.21739130434782608,0
1,offerthey,9,0,2.725480556997868,0.5,0
1,triedlight,10,0,2.9219280948873623,0.42857142857142855,0
1,lkivuoavo,9,0,2.725480556997868,1.25,0
1,gnlmlxc,7,0,2.5216406363433186,0.0,0
1,adkdneggocysy,13,0,3.238901256602631,0.3,0
1,1fxvjql1fl4j11vh8k9j1cr7lzx,27,9,3.750464706653702,0.0,1
1,watchtuesday,12,0,3.2516291673878226,0.5,0
1,dbrcurwgefdycixamvoug,21,0,3.9161269465882826,0.4,0
1,dpjahfscjqsy,12,0,3.2516291673878226,0.09090909090909091,0
1,xnpuuvijadmsok,14,0,3.6644977792004623,0.5555555555555556,0
1,3c87kl117yww07c81ja1s8uf4r,26,13,3.8731406795131322,0.18181818181818182,1
1,ouhfigxyxasgleqkr,17,0,3.8521687236032816,0.4166666666666667,0
1,njwsrtnajdsl,12,0,3.0849625007211556,0.09090909090909091,0
1,vpmxrqgr,8,0,2.75,0.0,0
1,pvnpgitfveosn,13,0,3.238901256602631,0.3,0
1,1fxhhvoa2i5jrsaxym88qn7ku,25,6,4.323856189774723,0.35714285714285715,1
1,hgelxzpmfqwifmnfyxtp,20,0,3.7841837197791888,0.1111111111111111,0
1,rsswpyqhtfdf,12,0,3.2516291673878226,0.0,0
1,ymcbxlmgjwnxmhn,15,0,3.323231428797621,0.0,0
1,xtrxcjwtgmdd,12,0,3.084962500721156,0.0,0
1,je1hyw1judj1d89pypv2tzuv,24,6,3.772055208874201,0.2,3
1,signhigh,8,0,2.25,0.3333333333333333,0
1,ykgrhqloaidb,12,0,3.584962500721156,0.3333333333333333,0
1,gcldmxifxcsen,13,0,3.3927474104487847,0.18181818181818182,0
1,wbhyubaeiupb,12,0,3.0220552088742,0.7142857142857143,0
1,ynkxxlrsssta,12,0,3.0220552088742005,0.09090909090909091,0
1,wkawndvnysbopbrvncgtb,21,0,3.748994803525096,0.10526315789473684,0
1,dukfhbyrsflrgdepjzxeqinmvdx,27,0,4.282484261342601,0.17391304347826086,0
1,amchqwsokkxm,12,0,3.2516291673878226,0.2,0
1,cebivkvgyqoovceucyldvcrdwc,26,0,3.6385304691242912,0.3,0
1,vpmvvcmkjlyl,12,0,2.8553885422075336,0.0,0
1,1dl8xpo1r021p01nul4opp2f0il,27,11,3.661932872373583,0.3333333333333333,1
1,toswfyueyxfutaijmrnjydfi,24,0,3.855388542207534,0.4117647058823529,0
